,Date,Open,High,Low,Close,Adj Close,Volume
1430,1986-08-11,0.142299,0.149554,0.141741,0.149554,0.117051,183433600
1051,1985-02-07,0.133929,0.135603,0.133371,0.133371,0.104385,245481600
9812,2019-11-11,64.574997,65.6175,64.57,65.550003,64.590576,81821200
1219,1985-10-09,0.067522,0.06808,0.066964,0.066964,0.05241,82812800
1541,1987-01-19,0.217634,0.237165,0.213728,0.237165,0.185621,362880000
5262,2001-10-15,0.320536,0.328214,0.320536,0.32125,0.275428,318752000
10209,2021-06-10,127.019997,128.190002,125.940002,126.110001,125.737831,71186400
5057,2000-12-14,0.268415,0.272321,0.257813,0.257813,0.22104,263317600
9120,2017-02-10,33.115002,33.235001,33.012501,33.029999,31.225334,80262000
9194,2017-05-30,38.355,38.607498,38.3325,38.4175,36.46838,80507600
2429,1990-07-24,0.375,0.377232,0.366071,0.376116,0.3031,193916800
4677,1999-06-16,0.414063,0.429129,0.414063,0.428013,0.366963,225019200
1715,1987-09-25,0.506696,0.517857,0.504464,0.513393,0.402946,106523200
2628,1991-05-07,0.455357,0.457589,0.450893,0.452009,0.367354,270480000
6592,2007-01-29,3.082143,3.094643,3.054643,3.069286,2.631499,901664400
2174,1989-07-20,0.363839,0.368304,0.354911,0.357143,0.284714,236073600
6832,2008-01-10,6.342143,6.464286,6.264643,6.357857,5.451005,1482975200
9602,2019-01-11,38.220001,38.424999,37.877499,38.072498,36.95993,108092800
10134,2021-02-23,123.760002,126.709999,118.389999,125.860001,125.275772,158273000
10225,2021-07-02,137.899994,140.0,137.75,139.960007,139.546967,78852600
4641,1999-04-26,0.352679,0.368304,0.350446,0.365513,0.313378,927931200
4337,1998-02-09,0.164063,0.174107,0.164063,0.171317,0.146881,494670400
7390,2010-03-30,8.45,8.481429,8.366071,8.423214,7.221769,527310000
10110,2021-01-19,127.779999,128.710007,126.940002,127.830002,127.046776,90757300
2394,1990-06-04,0.363839,0.366071,0.354911,0.363839,0.293207,179424000
4386,1998-04-21,0.259487,0.260045,0.254464,0.258929,0.221997,348028800
9356,2018-01-19,44.6525,44.895,44.352501,44.615002,42.670616,129700400
8077,2012-12-19,18.981071,19.060715,18.767857,18.796785,16.258829,449369200
439,1982-09-09,0.079241,0.079241,0.078683,0.078683,0.061582,63593600
7007,2008-09-19,5.092857,5.15,4.868214,5.0325,4.31469,1430875600
3576,1995-02-03,0.375,0.376116,0.360491,0.361607,0.30653,319211200
9631,2019-02-25,43.540001,43.967499,43.487499,43.557499,42.465988,87493600
4036,1996-11-27,0.215402,0.219866,0.215402,0.21875,0.187549,89040000
8317,2013-12-03,19.939285,20.227858,19.917143,20.225714,17.934315,450968000
1459,1986-09-22,0.149554,0.157924,0.149554,0.157366,0.123165,239680000
7117,2009-02-27,3.140357,3.260714,3.131071,3.189643,2.734688,706658400
5131,2001-04-03,0.381429,0.382143,0.359464,0.361429,0.309877,368687200
2826,1992-02-18,0.573661,0.575893,0.560268,0.560268,0.459491,68353600
3969,1996-08-23,0.205357,0.214286,0.205357,0.21317,0.182765,203459200
7062,2008-12-08,3.474286,3.6,3.421429,3.561429,3.053445,1185142000
1526,1986-12-26,0.186942,0.186942,0.183036,0.183036,0.143256,89868800
8814,2015-11-23,29.817499,29.932501,29.334999,29.4375,27.1059,129930000
9207,2017-06-16,35.945,36.125,35.549999,35.567501,33.762978,201444400
5632,2003-04-04,0.259286,0.261964,0.256964,0.257321,0.220618,146020000
8649,2015-03-31,31.522499,31.622499,31.09,31.1075,28.274914,168362400
4698,1999-07-16,0.478795,0.486607,0.473214,0.473772,0.406196,411499200
6807,2007-12-04,6.326786,6.460714,6.321071,6.421786,5.505816,773799600
1075,1985-03-14,0.097098,0.097656,0.097098,0.097098,0.075995,241606400
10270,2021-09-07,154.970001,157.259995,154.389999,156.690002,156.461655,82278300
3652,1995-05-24,0.390625,0.395089,0.382813,0.388393,0.330141,264667200
1420,1986-07-28,0.151228,0.151786,0.143973,0.144531,0.113119,246400000
8514,2014-09-16,24.950001,25.315001,24.7225,25.215,22.730318,267632400
7662,2011-04-27,12.58,12.583929,12.396429,12.505357,10.721656,356213200
5939,2004-06-24,0.598393,0.601786,0.588929,0.5925,0.507989,252515200
4119,1997-03-31,0.166295,0.172991,0.154018,0.162946,0.139704,970244800
2652,1991-06-11,0.401786,0.40625,0.395089,0.398438,0.324644,188563200
8460,2014-06-30,23.025,23.432501,23.022499,23.2325,20.839518,197929200
4808,1999-12-21,0.876674,0.920201,0.874442,0.915179,0.784643,307596800
6481,2006-08-17,2.428571,2.452143,2.399286,2.413929,2.069619,581148400
5843,2004-02-05,0.389643,0.409107,0.389464,0.400357,0.343252,352844800
2934,1992-07-22,0.404018,0.40625,0.392857,0.395089,0.324675,161974400
3258,1993-11-01,0.274554,0.28125,0.270089,0.28125,0.234259,105974400
6617,2007-03-06,3.135714,3.153929,3.121429,3.149643,2.700394,723186800
9363,2018-01-30,41.3825,41.842499,41.174999,41.7425,39.923306,184192800
2792,1991-12-30,0.491071,0.511161,0.491071,0.506696,0.414779,183646400
4387,1998-04-22,0.256696,0.258929,0.245536,0.245536,0.210514,284950400
4351,1998-03-02,0.210379,0.210379,0.198661,0.203125,0.174152,400444800
8341,2014-01-08,19.243214,19.484285,19.23893,19.409286,17.210373,258529600
3963,1996-08-15,0.202009,0.203125,0.198661,0.198661,0.170325,107620800
4747,1999-09-24,0.565848,0.598354,0.5625,0.579799,0.4971,1179875200
1897,1988-06-15,0.404018,0.408482,0.401786,0.408482,0.322575,122080000
1048,1985-02-04,0.13058,0.131138,0.13058,0.13058,0.1022,218019200
7104,2009-02-09,3.571429,3.678571,3.553571,3.661071,3.138874,715010800
4970,2000-08-11,0.836496,0.857143,0.813616,0.851563,0.7301,238056000
6882,2008-03-25,4.998571,5.110714,4.904643,5.035,4.316833,1052391200
5839,2004-01-30,0.404464,0.408393,0.400357,0.402857,0.345396,185298400
4175,1997-06-18,0.143973,0.145089,0.140625,0.142299,0.122002,109648000
8491,2014-08-13,24.0375,24.309999,24.01,24.309999,21.914494,127664000
3536,1994-12-07,0.334821,0.337612,0.321987,0.327009,0.277202,137300800
7868,2012-02-21,18.102858,18.387501,18.004286,18.387501,15.764807,605595200
4648,1999-05-05,0.413504,0.419643,0.398438,0.419643,0.359787,579297600
40,1981-02-10,0.121652,0.12221,0.121652,0.121652,0.095213,18345600
5299,2001-12-06,0.419286,0.419643,0.395357,0.406786,0.348764,338934400
1504,1986-11-24,0.16183,0.170201,0.160714,0.169643,0.132774,376320000
1985,1988-10-19,0.354911,0.363839,0.352679,0.357143,0.282565,277323200
6267,2005-10-11,1.829643,1.8525,1.8,1.8425,1.579695,1225884800
9251,2017-08-18,39.465,39.875,39.18,39.375,37.524082,109712400
8089,2013-01-08,18.900356,18.996071,18.616072,18.76107,16.22793,458707200
4778,1999-11-08,0.783482,0.872628,0.774554,0.860491,0.737755,950924800
9209,2017-06-20,36.717499,36.717499,36.235001,36.252499,34.413231,99600400
6891,2008-04-07,5.576071,5.703214,5.539643,5.5675,4.773382,1158326400
6064,2004-12-21,1.135,1.13875,1.1,1.137321,0.975099,1064414400
8881,2016-03-02,25.127501,25.2225,24.91,25.1875,23.318371,132678400
9997,2020-08-06,110.404999,114.412498,109.797501,113.902496,112.806244,202428800
2860,1992-04-06,0.526786,0.544643,0.526786,0.542411,0.444846,101987200
4260,1997-10-17,0.188616,0.188616,0.177455,0.179688,0.154058,438670400
10356,2022-01-07,172.889999,174.139999,171.029999,172.169998,172.169998,86580100
7926,2012-05-14,20.091785,20.268213,19.914286,19.936428,17.092798,352626400
4773,1999-11-01,0.714286,0.720424,0.690848,0.69308,0.594223,278577600
1641,1987-06-11,0.350446,0.357143,0.348214,0.352679,0.27645,125372800
3480,1994-09-19,0.324777,0.328125,0.316964,0.316964,0.267881,174350400
10065,2020-11-11,117.190002,119.629997,116.440002,119.489998,118.757881,112295000
8036,2012-10-18,22.842501,22.930714,22.5,22.594286,19.45472,476624400
7545,2010-11-08,11.328571,11.420357,11.312857,11.379286,9.756204,281758400
7769,2011-09-28,14.2925,14.419286,14.161071,14.178929,12.15652,429637600
8572,2014-12-08,28.525,28.6625,27.905001,28.1,25.440868,230659600
4926,2000-06-09,0.863839,0.874442,0.842634,0.854911,0.732971,252358400
2591,1991-03-14,0.595982,0.602679,0.575893,0.582589,0.473478,227068800
7773,2011-10-04,13.3775,13.635714,12.651429,13.303571,11.406017,1233677200
7478,2010-08-04,9.387143,9.438571,9.296786,9.392143,8.052497,420375200
1792,1988-01-15,0.388393,0.401786,0.379464,0.382813,0.301113,343840000
9079,2016-12-12,28.3225,28.75,28.122499,28.325001,26.661808,105497600
5474,2002-08-19,0.281786,0.290179,0.280714,0.285357,0.244655,216557600
4151,1997-05-14,0.159598,0.160714,0.15625,0.157924,0.135399,135643200
3877,1996-04-15,0.227679,0.229911,0.223214,0.229911,0.197118,154078400
8354,2014-01-28,18.17,18.392857,17.93107,18.089287,16.039921,1065523200
10002,2020-08-13,114.43,116.042503,113.927498,115.010002,114.108459,210082000
4981,2000-08-28,1.022321,1.053571,1.018973,1.03683,0.888942,359004800
7282,2009-10-22,7.310714,7.423214,7.2325,7.328571,6.283261,791392000
558,1983-02-28,0.208705,0.209263,0.203125,0.203683,0.159415,132294400
6772,2007-10-15,5.999286,6.056071,5.839286,5.963571,5.112957,1077930000
9675,2019-04-29,51.099998,51.4925,50.965,51.1525,49.870663,88818800
10083,2020-12-08,124.370003,124.980003,123.089996,124.379997,123.61792,82225500
2080,1989-03-07,0.316964,0.321429,0.3125,0.319196,0.253906,260691200
496,1982-11-30,0.128906,0.142857,0.128348,0.142299,0.111372,159196800
4417,1998-06-04,0.237723,0.239955,0.230469,0.239397,0.205251,156139200
9939,2020-05-14,76.127502,77.447502,75.3825,77.385002,76.640213,158929200
83,1981-04-13,0.124442,0.125,0.124442,0.124442,0.097396,16060800
6348,2006-02-07,2.438214,2.481429,2.381429,2.414286,2.069924,1388830800
2581,1991-02-28,0.520089,0.522321,0.502232,0.511161,0.415428,227360000
7521,2010-10-05,10.071429,10.3375,10.065,10.319286,8.847395,501967200
7218,2009-07-23,5.593929,5.658571,5.555714,5.636429,4.832476,526962800
9551,2018-10-26,53.974998,55.047501,53.1675,54.075001,52.312267,189033600
9059,2016-11-11,26.780001,27.217501,26.637501,27.1075,25.515797,136575600
9603,2019-01-14,37.712502,37.817501,37.305,37.5,36.404152,129756800
1561,1987-02-17,0.277344,0.296875,0.276228,0.296317,0.231917,409920000
4954,2000-07-20,0.982143,1.018973,0.966518,0.984375,0.843969,465572800
3620,1995-04-07,0.330357,0.331473,0.323661,0.328125,0.278912,295724800
988,1984-11-07,0.117188,0.117746,0.114955,0.114955,0.089971,231548800
1439,1986-08-22,0.160156,0.163504,0.160156,0.16183,0.126659,115718400
2444,1990-08-14,0.357143,0.357143,0.350446,0.354911,0.286012,98168000
10347,2021-12-27,177.089996,180.419998,177.070007,180.330002,180.330002,74919600
218,1981-10-23,0.085379,0.085379,0.084821,0.084821,0.066386,27910400
10249,2021-08-06,146.350006,147.110001,145.630005,146.139999,145.927017,54067400
1834,1988-03-16,0.40067,0.414063,0.397321,0.41183,0.324577,118720000
379,1982-06-15,0.05971,0.060268,0.05971,0.05971,0.046733,35212800
7302,2009-11-19,7.3075,7.3075,7.135714,7.161071,6.139653,542326400
461,1982-10-11,0.104911,0.110491,0.104911,0.107143,0.083857,313734400
3502,1994-10-19,0.366071,0.376116,0.366071,0.368304,0.311271,351086400
4117,1997-03-26,0.146205,0.15067,0.145089,0.149554,0.128222,106836800
2773,1991-12-02,0.453125,0.464286,0.446429,0.462054,0.378236,118899200
10316,2021-11-10,150.020004,150.130005,147.850006,147.919998,147.919998,65187100
9836,2019-12-16,69.25,70.197502,69.245003,69.964996,68.940948,128186000
173,1981-08-20,0.09654,0.097098,0.09654,0.09654,0.075558,17113600
10308,2021-10-29,147.220001,149.940002,146.410004,149.800003,149.581696,124850400
9182,2017-05-11,38.112499,38.517502,38.077499,38.487499,36.534824,109020400
5224,2001-08-15,0.335,0.338214,0.325,0.329286,0.282318,289279200
6001,2004-09-22,0.680357,0.681071,0.657321,0.659286,0.565249,401688000
6511,2006-09-29,2.753929,2.768571,2.738571,2.749286,2.357142,405812400
3577,1995-02-06,0.363839,0.363839,0.352679,0.361607,0.30653,243028800
10204,2021-06-03,124.68,124.849998,123.129997,123.540001,123.175415,76229200
332,1982-04-07,0.078125,0.078125,0.077567,0.077567,0.060709,29097600
1018,1984-12-20,0.122768,0.125,0.12221,0.12221,0.095649,139843200
5515,2002-10-16,0.265357,0.270179,0.248214,0.26,0.222915,307624800
9654,2019-03-28,47.237499,47.389999,46.8825,47.18,45.997711,83121600
7798,2011-11-08,14.364643,14.571429,14.341429,14.508214,12.438837,400442000
5974,2004-08-13,0.546429,0.558571,0.542857,0.550714,0.472163,328048000
6671,2007-05-22,4.0175,4.0625,4.000357,4.055,3.476615,572409600
9280,2017-09-29,38.302502,38.532501,38.0,38.529999,36.718811,105199200
7194,2009-06-18,4.861071,4.928571,4.8425,4.852857,4.160671,427680400
1864,1988-04-28,0.372768,0.375,0.368304,0.36942,0.291152,99164800
7143,2009-04-06,4.105,4.241071,4.045714,4.230357,3.62696,658064400
7686,2011-06-01,12.459643,12.576071,12.308929,12.339643,10.579578,554682800
6989,2008-08-25,6.291071,6.293929,6.130714,6.1625,5.283514,484425200
4487,1998-09-14,0.341518,0.34654,0.331473,0.332031,0.284672,247072000
5557,2002-12-16,0.264464,0.269643,0.260893,0.265179,0.227355,251624800
7225,2009-08-03,5.900357,5.951429,5.888214,5.943929,5.096117,394240000
3999,1996-10-07,0.205357,0.208705,0.204241,0.206473,0.177023,95715200
8746,2015-08-18,29.1075,29.360001,29.002501,29.125,26.70384,138242800
2879,1992-05-04,0.53125,0.546875,0.529018,0.540179,0.443016,123233600
9465,2018-06-26,45.747501,46.6325,45.634998,46.107498,44.448601,98276800
3169,1993-06-25,0.360491,0.363839,0.352679,0.357143,0.296168,257163200
3717,1995-08-25,0.409598,0.409598,0.398438,0.399554,0.3415,134344000
4624,1999-03-31,0.324777,0.331473,0.320313,0.320871,0.275104,422352000
6101,2005-02-14,1.477321,1.514107,1.465179,1.51125,1.295693,1271463200
5164,2001-05-21,0.421964,0.426964,0.411607,0.420714,0.360705,460997600
7526,2010-10-12,10.550357,10.696429,10.446071,10.662143,9.141351,558544000
4902,2000-05-05,0.989397,1.024554,0.98856,1.010045,0.865977,284076800
9921,2020-04-20,69.487503,70.419998,69.212502,69.232498,68.381073,130015200
4594,1999-02-17,0.340402,0.345424,0.329799,0.330357,0.283237,296060800
5277,2001-11-05,0.336429,0.34375,0.332321,0.340536,0.291964,235793600
5147,2001-04-26,0.449464,0.466071,0.440714,0.440893,0.378006,799696800
10302,2021-10-21,148.809998,149.639999,147.869995,149.479996,149.262146,61421000
6478,2006-08-14,2.2875,2.329286,2.271429,2.283571,1.957854,717620400
2861,1992-04-07,0.544643,0.546875,0.511161,0.511161,0.419217,230216000
4749,1999-09-28,0.549107,0.553571,0.512835,0.532366,0.456432,1414963200
6209,2005-07-20,1.530714,1.564286,1.523214,1.558214,1.335958,453395600
979,1984-10-25,0.117188,0.117188,0.112723,0.112723,0.088224,158166400
2288,1990-01-02,0.314732,0.334821,0.3125,0.332589,0.266423,183198400
1674,1987-07-29,0.375,0.375,0.361607,0.366071,0.286947,98828800
4761,1999-10-14,0.618304,0.654576,0.616071,0.65346,0.560254,1898803200
721,1983-10-19,0.086496,0.09933,0.085379,0.095982,0.075122,287392000
9808,2019-11-05,64.262497,64.547501,64.080002,64.282501,63.152031,79897600
8409,2014-04-16,18.501785,18.610357,18.362143,18.536072,16.534475,214765600
8422,2014-05-06,21.492857,21.586071,21.22893,21.22893,18.93655,374564400
2037,1989-01-04,0.363839,0.376116,0.361607,0.375,0.297476,239948800
6577,2007-01-05,3.063214,3.078571,3.014286,3.0375,2.604246,834741600
5662,2003-05-19,0.330893,0.333036,0.3225,0.323214,0.277112,445888800
914,1984-07-25,0.11942,0.12221,0.11942,0.11942,0.093466,200457600
4285,1997-11-21,0.166295,0.166853,0.160714,0.162388,0.139226,97776000
8219,2013-07-16,15.232857,15.3825,15.148929,15.364286,13.455715,216538000
5864,2004-03-08,0.475357,0.478393,0.460714,0.464286,0.398063,522872000
2927,1992-07-13,0.408482,0.420759,0.404018,0.419643,0.344853,125563200
4824,2000-01-13,0.84361,0.881696,0.825893,0.863839,0.740625,1032684800
1952,1988-09-01,0.354911,0.354911,0.34375,0.347098,0.274617,246736000
2474,1990-09-26,0.267857,0.272321,0.265625,0.265625,0.214706,94136000
6376,2006-03-20,2.329286,2.337857,2.281071,2.285357,1.959386,605441200
6194,2005-06-28,1.338929,1.3425,1.3275,1.3325,1.142439,350299600
10188,2021-05-11,123.5,126.269997,122.769997,125.910004,125.538422,126142800
9425,2018-04-30,40.532501,41.814999,40.459999,41.314999,39.675533,169709600
1273,1985-12-26,0.097098,0.098214,0.09654,0.097098,0.075995,45852800
3426,1994-07-01,0.235491,0.236607,0.226563,0.229911,0.193638,179278400
3689,1995-07-18,0.4375,0.442522,0.426339,0.429688,0.366256,254632000
10084,2020-12-09,124.529999,125.949997,121.0,121.779999,121.033852,115089200
6978,2008-08-08,5.852143,6.058929,5.848214,6.055357,5.191651,713997200
1651,1987-06-25,0.375,0.379464,0.361607,0.361607,0.283448,120960000
5457,2002-07-25,0.266607,0.266964,0.250179,0.256429,0.219853,479354400
748,1983-11-28,0.091518,0.094308,0.09096,0.09375,0.073375,72396800
4282,1997-11-18,0.165179,0.165179,0.161272,0.161272,0.138269,146641600
2852,1992-03-25,0.580357,0.580357,0.573661,0.575893,0.472306,121553600
891,1984-06-21,0.135045,0.136719,0.129464,0.129464,0.101327,141904000
7857,2012-02-03,16.332144,16.428572,16.27,16.417143,14.075484,286599600
6633,2007-03-28,3.388571,3.407143,3.326786,3.33,2.855025,942337200
9854,2020-01-13,77.910004,79.267502,77.787498,79.239998,78.080193,121532000
1015,1984-12-17,0.120536,0.121652,0.120536,0.120536,0.094339,125238400
10230,2021-07-12,146.210007,146.320007,144.0,144.5,144.073563,76299700
6445,2006-06-27,2.110357,2.115,2.05,2.051071,1.758517,550611600
7846,2012-01-19,15.3625,15.406071,15.2325,15.276786,13.097784,261738400
5965,2004-08-02,0.556786,0.575,0.555893,0.563929,0.483493,365092000
1313,1986-02-24,0.112723,0.114955,0.111607,0.114955,0.089971,247116800
6183,2005-06-13,1.281786,1.3075,1.279286,1.282143,1.099265,435772400
8442,2014-06-04,22.765715,23.138929,22.718214,23.029285,20.657228,335482000
4226,1997-08-29,0.194754,0.196429,0.191964,0.194196,0.166497,109670400
4660,1999-05-21,0.383929,0.395647,0.380022,0.392299,0.336344,463187200
3836,1996-02-14,0.252232,0.252232,0.244978,0.246652,0.211471,163184000
6361,2006-02-27,2.571071,2.575714,2.523214,2.535357,2.173727,791240800
280,1982-01-22,0.092634,0.093192,0.092634,0.092634,0.072501,24259200
5065,2000-12-27,0.256138,0.264509,0.253348,0.264509,0.226781,325466400
6021,2004-10-20,0.8425,0.85,0.833036,0.847679,0.726771,605108000
5924,2004-06-02,0.500536,0.520893,0.496429,0.516429,0.442768,318712800
3769,1995-11-08,0.354911,0.366071,0.345982,0.347098,0.296665,358825600
4096,1997-02-25,0.151786,0.155134,0.15067,0.15067,0.129179,138084800
3474,1994-09-09,0.319196,0.321429,0.315848,0.319196,0.269767,157236800
4014,1996-10-28,0.22433,0.22433,0.21875,0.21875,0.187549,119996800
9347,2018-01-05,43.360001,43.842499,43.262501,43.75,41.843307,94640000
5475,2002-08-20,0.285179,0.287321,0.277321,0.284107,0.243583,186625600
4796,1999-12-03,1.001674,1.031808,0.998884,1.026786,0.88033,647920000
4436,1998-07-01,0.257813,0.267857,0.254464,0.267299,0.229173,314115200
1558,1987-02-11,0.236607,0.253348,0.235491,0.252232,0.197413,342720000
1167,1985-07-25,0.074219,0.074777,0.074219,0.074219,0.058089,315078400
6377,2006-03-21,2.2075,2.297857,2.1925,2.2075,1.892633,1345366400
5072,2001-01-08,0.302455,0.303292,0.284598,0.295759,0.253573,373699200
3357,1994-03-23,0.314732,0.316964,0.305804,0.313616,0.263098,216686400
5555,2002-12-12,0.276964,0.277679,0.268036,0.27125,0.23256,149340800
475,1982-10-29,0.112165,0.113281,0.110491,0.113281,0.088661,118115200
6473,2006-08-07,2.418571,2.485714,2.368214,2.400357,2.057982,1245512800
2044,1989-01-13,0.381696,0.388393,0.378348,0.386161,0.306329,193905600
8258,2013-09-10,18.078571,18.123215,17.482143,17.665714,15.573409,743195600
4330,1998-01-29,0.169085,0.170759,0.165179,0.165179,0.141619,211881600
3451,1994-08-08,0.295759,0.303571,0.294643,0.301339,0.253796,141276800
7068,2008-12-16,3.356429,3.445714,3.3125,3.408214,2.922084,1093506400
3622,1995-04-11,0.328125,0.33817,0.327009,0.337054,0.286502,214513600
115,1981-05-29,0.147879,0.148438,0.147879,0.147879,0.11574,59382400
2817,1992-02-04,0.587054,0.591518,0.580357,0.587054,0.48056,192931200
9524,2018-09-19,54.625,54.904999,53.825001,54.592499,52.812893,108495200
3826,1996-01-31,0.247768,0.25,0.24442,0.246652,0.211471,328059200
10198,2021-05-25,127.82,128.320007,126.32,126.900002,126.525497,72009500
519,1983-01-03,0.133371,0.135045,0.126116,0.127232,0.09958,112828800
4012,1996-10-24,0.223214,0.223214,0.21875,0.220982,0.189462,84369600
7870,2012-02-23,18.395714,18.493929,18.196428,18.442499,15.811954,568027600
4647,1999-05-04,0.430804,0.434152,0.412388,0.415179,0.35596,811238400
1898,1988-06-16,0.401786,0.404018,0.395089,0.397321,0.313761,107374400
5370,2002-03-21,0.426071,0.433929,0.415357,0.433393,0.371576,616352800
9052,2016-11-02,27.85,28.0875,27.807501,27.897499,26.125275,113326800
3372,1994-04-14,0.272321,0.283482,0.267857,0.28125,0.235945,221995200
8625,2015-02-25,32.889999,32.900002,32.037498,32.197498,29.265661,298846800
1393,1986-06-18,0.152902,0.155134,0.145089,0.152902,0.119671,429654400
1630,1987-05-27,0.348214,0.358259,0.345982,0.354911,0.278199,180700800
8425,2014-05-09,20.876429,20.9375,20.72607,20.912144,18.758163,291597600
9684,2019-05-10,49.355,49.712502,48.192501,49.294998,48.244789,164834800
1008,1984-12-06,0.12221,0.122768,0.12221,0.12221,0.095649,317273600
3106,1993-03-26,0.488839,0.488839,0.46875,0.475446,0.39345,151760000
396,1982-07-09,0.050781,0.051339,0.050781,0.050781,0.039745,128419200
42,1981-02-12,0.117188,0.117188,0.116629,0.116629,0.091281,14560000
3580,1995-02-09,0.376116,0.391741,0.376116,0.389509,0.330182,475395200
5915,2004-05-19,0.489286,0.491071,0.471786,0.472679,0.405258,375592000
482,1982-11-09,0.128906,0.134487,0.128348,0.133371,0.104385,179782400
143,1981-07-09,0.108259,0.108259,0.107701,0.107701,0.084294,32883200
10126,2021-02-10,136.479996,136.990005,134.399994,135.389999,134.761536,73046600
146,1981-07-14,0.106027,0.107143,0.106027,0.106027,0.082984,19779200
10157,2021-03-26,120.349998,121.480003,118.919998,121.209999,120.647354,94071200
3513,1994-11-03,0.372768,0.375,0.366071,0.370536,0.313157,110521600
46,1981-02-19,0.114955,0.114955,0.114397,0.114397,0.089534,22310400
2810,1992-01-24,0.575893,0.587054,0.571429,0.577009,0.472337,177609600
6147,2005-04-21,1.3,1.328929,1.282143,1.327857,1.138459,759592400
1889,1988-06-03,0.372768,0.386161,0.372768,0.383929,0.303185,175840000
6099,2005-02-10,1.405714,1.415714,1.368929,1.399286,1.199699,1093019200
1835,1988-03-17,0.412946,0.415179,0.399554,0.401786,0.316661,260960000
4230,1997-09-05,0.202009,0.204241,0.196429,0.198103,0.169847,136707200
6842,2008-01-25,4.963929,4.9675,4.628929,4.643214,3.98093,1554739200
7424,2010-05-18,9.177857,9.233929,8.937857,9.012857,7.727309,782678400
1553,1987-02-04,0.247768,0.247768,0.242746,0.245536,0.192172,217840000
9086,2016-12-21,29.200001,29.35,29.195,29.264999,27.54661,95132800
3475,1994-09-12,0.31808,0.319196,0.315848,0.319196,0.269767,90540800
5545,2002-11-27,0.278571,0.283214,0.275893,0.280714,0.240674,286798400
5732,2003-08-27,0.373393,0.383571,0.368929,0.383571,0.32886,225702400
2506,1990-11-09,0.3125,0.319196,0.308036,0.316964,0.256204,198228800
9972,2020-07-01,91.279999,91.839996,90.977501,91.027496,90.151413,110737200
9935,2020-05-08,76.410004,77.587502,76.072502,77.532501,76.786301,133838400
1775,1987-12-21,0.361607,0.372768,0.359375,0.372768,0.293212,188160000
6988,2008-08-22,6.279286,6.339286,6.270357,6.313929,5.413342,439611200
2107,1989-04-14,0.348214,0.350446,0.341518,0.345982,0.275213,123356800
3339,1994-02-25,0.330357,0.332589,0.316964,0.321429,0.269652,236824000
8173,2013-05-09,16.421785,16.535713,16.270714,16.313213,14.286768,398487600
2372,1990-05-02,0.354911,0.357143,0.350446,0.354911,0.28522,135430400
8675,2015-05-07,31.192499,31.52,31.004999,31.315001,28.582413,175763600
7354,2010-02-05,6.879643,7.0,6.816071,6.980714,5.985022,850306800
8414,2014-04-24,20.293215,20.357143,20.026072,20.2775,18.087856,759911600
3008,1992-11-04,0.464286,0.470982,0.464286,0.46875,0.386243,141960000
1173,1985-08-02,0.070871,0.070871,0.070313,0.070313,0.055031,97417600
4674,1999-06-11,0.429688,0.433036,0.412946,0.414621,0.355482,185046400
8556,2014-11-13,27.950001,28.362499,27.9,28.205,25.535933,238091600
8566,2014-11-28,29.817499,29.85,29.512501,29.7325,26.918884,99257600
7100,2009-02-03,3.282857,3.335,3.224286,3.320714,2.847064,599309200
3993,1996-09-27,0.198661,0.199777,0.197545,0.199219,0.170803,81569600
4138,1997-04-25,0.157366,0.159598,0.155134,0.15625,0.133963,87382400
3542,1994-12-15,0.339286,0.342634,0.329241,0.331473,0.280986,227595200
10340,2021-12-15,175.110001,179.5,172.309998,179.300003,179.300003,131063300
9171,2017-04-26,36.1175,36.150002,35.845001,35.919998,33.957432,80164800
2634,1991-05-15,0.459821,0.464286,0.4375,0.450893,0.366447,518347200
1339,1986-04-02,0.121652,0.12221,0.117188,0.121652,0.095213,325292800
2882,1992-05-07,0.549107,0.555804,0.540179,0.542411,0.444846,172356800
2983,1992-09-30,0.401786,0.40625,0.397321,0.402902,0.331986,100049600
4066,1997-01-13,0.165179,0.165179,0.16183,0.16183,0.138747,305748800
8254,2013-09-04,17.841429,17.937143,17.724285,17.810356,15.700916,345032800
8043,2012-10-31,21.245714,21.498571,20.989286,21.261429,18.307076,510003200
4900,2000-05-03,1.061942,1.082589,0.996652,1.027344,0.880809,489798400
9850,2020-01-07,74.959999,75.224998,74.370003,74.597504,73.505646,108872000
6793,2007-11-13,5.744643,6.106429,5.491429,6.07,5.204207,1739446800
6640,2007-04-09,3.400357,3.403571,3.322857,3.344643,2.86758,413341600
8843,2016-01-06,25.139999,25.592501,24.967501,25.174999,23.181009,273829600
8217,2013-07-12,15.273214,15.349643,15.121786,15.2325,13.340301,279563200
5586,2003-01-29,0.259821,0.269643,0.255357,0.266607,0.22858,373044000
2567,1991-02-07,0.508929,0.524554,0.497768,0.515625,0.418175,520172800
127,1981-06-16,0.142299,0.142299,0.141741,0.141741,0.110936,37251200
9166,2017-04-19,35.470001,35.5,35.112499,35.169998,33.248405,69313600
6344,2006-02-01,2.676786,2.730714,2.665714,2.693571,2.309374,521186400
2001,1988-11-10,0.352679,0.354911,0.348214,0.352679,0.279033,99915200
804,1984-02-16,0.112165,0.113839,0.109375,0.113281,0.088661,105235200
9042,2016-10-19,29.3125,29.440001,28.450001,29.280001,27.419954,80138400
