,Date,Open,High,Low,Close,Adj Close,Volume
361,2016-12-13,38.636002,40.256001,38.599998,39.630001,39.630001,34119500
1203,2020-04-21,146.024002,150.666,134.757996,137.343994,137.343994,101045500
348,2016-11-23,38.122002,39.127998,37.799999,38.627998,38.627998,24459500
442,2017-04-11,62.675999,62.694,61.099998,61.742001,61.742001,28623000
452,2017-04-26,62.473999,62.900002,61.799999,62.034,62.034,23475000
1148,2020-01-31,128.0,130.600006,126.503998,130.113998,130.113998,78596500
1084,2019-10-29,63.998001,64.860001,62.950001,63.243999,63.243999,63421500
999,2019-06-28,44.198002,45.034,44.16,44.692001,44.692001,34257000
758,2018-07-13,63.116001,63.916,61.849998,63.773998,63.773998,29349000
535,2017-08-23,67.797997,70.697998,67.660004,70.554001,70.554001,24772500
1256,2020-07-07,281.002014,285.899994,267.34201,277.971985,277.971985,107448500
311,2016-10-03,42.459999,43.133999,41.650002,42.740002,42.740002,29999500
562,2017-10-02,68.503998,68.739998,67.101997,68.306,68.306,26434000
797,2018-09-07,52.02,53.669998,50.450001,52.647999,52.647999,112459500
723,2018-05-23,55.551998,55.981998,54.799999,55.813999,55.813999,29925500
446,2017-04-18,59.939999,60.167999,59.580002,60.049999,60.049999,15178500
725,2018-05-25,55.526001,55.928001,55.122002,55.77,55.77,19375500
675,2018-03-15,65.875999,66.57,64.220001,65.120003,65.120003,32824000
560,2017-09-28,67.975998,68.550003,67.080002,67.919998,67.919998,26598000
987,2019-06-12,44.59,44.675999,41.799999,41.852001,41.852001,75987500
186,2016-04-06,50.793999,53.548,50.689999,53.084,53.084,58527500
249,2016-07-06,42.0,43.046001,41.799999,42.888,42.888,24599500
1109,2019-12-04,67.550003,67.571999,66.57,66.606003,66.606003,27665000
